Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Time of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000001483,India,3924193.22,Cash Withdrawal,2013-03-03,18:00:00,Person_1858,Oil & Gas,Russia,FALSE,Legal,3,9,Bank_176,Switzerland
TX0000001484,UAE,4528861.63,Stocks Transfer,2013-03-03,19:00:00,Person_6545,Casinos,UAE,FALSE,Illegal,8,3,Bank_385,Switzerland
TX0000001485,UAE,1344596.82,Stocks Transfer,2013-03-03,20:00:00,Person_3520,Oil & Gas,USA,TRUE,Illegal,3,6,Bank_464,Panama
TX0000001486,Switzerland,2021473.96,Cryptocurrency,2013-03-03,21:00:00,Person_269,Construction,India,FALSE,Illegal,1,8,Bank_247,Cayman Islands
TX0000001487,South Africa,4318699.61,Offshore Transfer,2013-03-03,22:00:00,Person_8701,Casinos,Brazil,FALSE,Illegal,7,4,Bank_72,Cayman Islands
TX0000001488,Switzerland,1359143.69,Cash Withdrawal,2013-03-03,23:00:00,Person_5273,Finance,South Africa,FALSE,Legal,9,0,Bank_254,Luxembourg
TX0000001489,UAE,4331164.49,Property Purchase,2013-03-04,0:00:00,Person_912,Oil & Gas,South Africa,FALSE,Illegal,7,9,Bank_89,Switzerland
TX0000001490,Russia,3515857.08,Cryptocurrency,2013-03-04,1:00:00,Person_141,Casinos,UK,FALSE,Illegal,8,4,Bank_342,Cayman Islands
TX0000001491,UAE,1673152.30,Cash Withdrawal,2013-03-04,2:00:00,Person_9028,Oil & Gas,South Africa,FALSE,Legal,10,7,Bank_413,Bahamas
TX0000001492,Switzerland,2996755.39,Stocks Transfer,2013-03-04,3:00:00,Person_6200,Finance,India,FALSE,Illegal,8,6,Bank_293,Cayman Islands
TX0000001493,Brazil,3999394.98,Cryptocurrency,2013-03-04,4:00:00,Person_1609,Oil & Gas,Singapore,FALSE,Illegal,4,0,Bank_202,Switzerland
TX0000001494,China,1126073.82,Stocks Transfer,2013-03-04,5:00:00,Person_4229,Casinos,UAE,TRUE,Illegal,6,2,Bank_464,Switzerland
TX0000001495,UK,726600.22,Property Purchase,2013-03-04,6:00:00,Person_8361,Luxury Goods,Singapore,TRUE,Illegal,5,2,Bank_456,Singapore
TX0000001496,Russia,3739615.91,Cash Withdrawal,2013-03-04,7:00:00,Person_5682,Luxury Goods,Russia,FALSE,Legal,10,5,Bank_435,Luxembourg
TX0000001497,South Africa,3857913.10,Cryptocurrency,2013-03-04,8:00:00,Person_5949,Oil & Gas,Switzerland,FALSE,Legal,6,2,Bank_432,Switzerland
TX0000001498,South Africa,1149402.10,Stocks Transfer,2013-03-04,9:00:00,Person_2028,Construction,Brazil,TRUE,Legal,9,3,Bank_53,Switzerland
TX0000001499,China,3442253.64,Cash Withdrawal,2013-03-04,10:00:00,Person_7248,Construction,Singapore,FALSE,Illegal,8,3,Bank_430,Switzerland
TX0000001500,Switzerland,634654.87,Property Purchase,2013-03-04,11:00:00,Person_6918,Finance,India,FALSE,Illegal,3,3,Bank_322,Switzerland
TX0000001501,Singapore,3301753.22,Cryptocurrency,2013-03-04,12:00:00,Person_9031,Construction,UAE,FALSE,Legal,7,0,Bank_385,Singapore
TX0000001502,Singapore,2430979.48,Cryptocurrency,2013-03-04,13:00:00,Person_3874,Construction,South Africa,FALSE,Illegal,5,8,Bank_275,Panama
TX0000001503,Switzerland,2170225.62,Cryptocurrency,2013-03-04,14:00:00,Person_5875,Casinos,Russia,TRUE,Legal,1,8,Bank_225,Singapore
TX0000001504,Russia,999104.72,Property Purchase,2013-03-04,15:00:00,Person_8327,Finance,Brazil,FALSE,Illegal,4,3,Bank_77,Cayman Islands
TX0000001505,South Africa,4076244.75,Offshore Transfer,2013-03-04,16:00:00,Person_3037,Casinos,Singapore,TRUE,Illegal,2,0,Bank_410,Cayman Islands
TX0000001506,USA,4341264.24,Cryptocurrency,2013-03-04,17:00:00,Person_3836,Real Estate,UK,FALSE,Illegal,1,9,Bank_260,Singapore
TX0000001507,Russia,749937.35,Offshore Transfer,2013-03-04,18:00:00,Person_4954,Finance,China,FALSE,Illegal,5,3,Bank_465,Singapore
TX0000001508,UAE,664866.68,Cash Withdrawal,2013-03-04,19:00:00,Person_8556,Finance,Brazil,FALSE,Legal,4,4,Bank_363,Switzerland
TX0000001509,UK,63467.06,Cash Withdrawal,2013-03-04,20:00:00,Person_1937,Luxury Goods,India,TRUE,Illegal,6,2,Bank_298,Luxembourg
TX0000001510,Russia,3497073.38,Cash Withdrawal,2013-03-04,21:00:00,Person_2828,Arms Trade,Brazil,FALSE,Legal,7,9,Bank_312,Singapore
TX0000001511,China,2793362.54,Cash Withdrawal,2013-03-04,22:00:00,Person_4687,Real Estate,China,TRUE,Illegal,10,6,Bank_388,Cayman Islands
TX0000001512,Brazil,1267542.98,Cryptocurrency,2013-03-04,23:00:00,Person_4466,Arms Trade,India,FALSE,Legal,1,0,Bank_46,Singapore
TX0000001513,USA,173430.48,Cryptocurrency,2013-03-05,0:00:00,Person_2397,Oil & Gas,Brazil,FALSE,Illegal,4,4,Bank_209,Cayman Islands
TX0000001514,USA,923639.48,Cash Withdrawal,2013-03-05,1:00:00,Person_7186,Construction,Russia,FALSE,Legal,10,4,Bank_157,Switzerland
TX0000001515,Brazil,846007.19,Property Purchase,2013-03-05,2:00:00,Person_5125,Construction,Singapore,FALSE,Illegal,10,6,Bank_306,Panama
TX0000001516,UK,4024993.96,Offshore Transfer,2013-03-05,3:00:00,Person_7959,Arms Trade,Singapore,TRUE,Legal,3,8,Bank_277,Bahamas
TX0000001517,India,3083595.65,Cash Withdrawal,2013-03-05,4:00:00,Person_5467,Arms Trade,Singapore,FALSE,Illegal,5,0,Bank_102,Switzerland
TX0000001518,China,2188279.62,Property Purchase,2013-03-05,5:00:00,Person_4611,Finance,Switzerland,FALSE,Illegal,8,4,Bank_246,Singapore
TX0000001519,UK,3685962.75,Stocks Transfer,2013-03-05,6:00:00,Person_9528,Oil & Gas,India,FALSE,Legal,4,9,Bank_84,Singapore
TX0000001520,Russia,506010.98,Cryptocurrency,2013-03-05,7:00:00,Person_5056,Luxury Goods,Russia,TRUE,Legal,6,0,Bank_211,Switzerland
TX0000001521,Switzerland,1384660.01,Offshore Transfer,2013-03-05,8:00:00,Person_7584,Luxury Goods,Singapore,TRUE,Illegal,3,5,Bank_103,Panama
TX0000001522,Russia,4449425.81,Cryptocurrency,2013-03-05,9:00:00,Person_509,Oil & Gas,Russia,FALSE,Illegal,2,7,Bank_185,Bahamas
TX0000001523,Brazil,33435.01,Cash Withdrawal,2013-03-05,10:00:00,Person_1297,Luxury Goods,South Africa,FALSE,Legal,2,5,Bank_68,Panama
TX0000001524,China,4149002.48,Offshore Transfer,2013-03-05,11:00:00,Person_5045,Arms Trade,Brazil,FALSE,Legal,6,5,Bank_497,Panama
TX0000001525,Brazil,2175028.99,Property Purchase,2013-03-05,12:00:00,Person_7167,Casinos,Switzerland,FALSE,Illegal,8,1,Bank_35,Panama
TX0000001526,Switzerland,1195399.13,Cash Withdrawal,2013-03-05,13:00:00,Person_9375,Luxury Goods,UK,FALSE,Illegal,9,6,Bank_299,Panama
TX0000001527,Switzerland,3761390.62,Stocks Transfer,2013-03-05,14:00:00,Person_9145,Real Estate,Singapore,FALSE,Illegal,1,7,Bank_480,Cayman Islands
TX0000001528,China,640705.03,Offshore Transfer,2013-03-05,15:00:00,Person_5890,Oil & Gas,India,TRUE,Illegal,1,1,Bank_470,Switzerland
TX0000001529,UAE,3191768.70,Property Purchase,2013-03-05,16:00:00,Person_6694,Arms Trade,Russia,TRUE,Illegal,7,6,Bank_241,Panama
TX0000001530,UK,2099627.46,Offshore Transfer,2013-03-05,17:00:00,Person_8897,Construction,South Africa,FALSE,Illegal,1,3,Bank_184,Luxembourg
TX0000001531,UK,2831530.62,Offshore Transfer,2013-03-05,18:00:00,Person_3218,Oil & Gas,Russia,TRUE,Legal,9,4,Bank_212,Cayman Islands
TX0000001532,UK,1637326.41,Stocks Transfer,2013-03-05,19:00:00,Person_7377,Finance,Singapore,FALSE,Illegal,4,4,Bank_276,Luxembourg
TX0000001533,China,3737403.86,Cryptocurrency,2013-03-05,20:00:00,Person_2173,Construction,India,TRUE,Legal,6,7,Bank_390,Luxembourg
TX0000001534,India,3879703.34,Property Purchase,2013-03-05,21:00:00,Person_7987,Luxury Goods,USA,FALSE,Legal,3,6,Bank_399,Luxembourg
TX0000001535,China,1672020.68,Property Purchase,2013-03-05,22:00:00,Person_5212,Casinos,Singapore,FALSE,Illegal,4,8,Bank_46,Singapore
TX0000001536,USA,4192950.55,Offshore Transfer,2013-03-05,23:00:00,Person_9509,Construction,Switzerland,FALSE,Illegal,2,8,Bank_363,Singapore
TX0000001537,Brazil,1978951.85,Cryptocurrency,2013-03-06,0:00:00,Person_8399,Oil & Gas,UAE,FALSE,Illegal,9,4,Bank_87,Panama
TX0000001538,USA,1953383.15,Cryptocurrency,2013-03-06,1:00:00,Person_2782,Arms Trade,Russia,FALSE,Illegal,5,9,Bank_414,Bahamas
TX0000001539,China,3022215.13,Cryptocurrency,2013-03-06,2:00:00,Person_2427,Luxury Goods,China,FALSE,Legal,6,4,Bank_362,Luxembourg
TX0000001540,USA,4418392.67,Offshore Transfer,2013-03-06,3:00:00,Person_774,Oil & Gas,UK,FALSE,Illegal,6,1,Bank_120,Cayman Islands
TX0000001541,UAE,3672373.52,Property Purchase,2013-03-06,4:00:00,Person_461,Construction,Switzerland,FALSE,Legal,4,9,Bank_426,Switzerland
TX0000001542,USA,3111053.18,Property Purchase,2013-03-06,5:00:00,Person_1348,Real Estate,India,FALSE,Legal,3,9,Bank_94,Panama
TX0000001543,USA,4665489.21,Stocks Transfer,2013-03-06,6:00:00,Person_1366,Construction,USA,FALSE,Illegal,6,9,Bank_188,Singapore
TX0000001544,South Africa,3152149.18,Property Purchase,2013-03-06,7:00:00,Person_7588,Real Estate,Singapore,FALSE,Legal,8,7,Bank_317,Bahamas
TX0000001545,Switzerland,4144513.48,Property Purchase,2013-03-06,8:00:00,Person_8344,Real Estate,Switzerland,TRUE,Illegal,5,7,Bank_251,Luxembourg
TX0000001546,Brazil,3151191.97,Property Purchase,2013-03-06,9:00:00,Person_3666,Real Estate,South Africa,TRUE,Illegal,4,9,Bank_240,Luxembourg
TX0000001547,UAE,3458192.36,Cryptocurrency,2013-03-06,10:00:00,Person_8281,Luxury Goods,UK,TRUE,Legal,3,2,Bank_132,Panama
TX0000001548,USA,4805940.37,Cryptocurrency,2013-03-06,11:00:00,Person_318,Casinos,USA,FALSE,Illegal,3,4,Bank_341,Panama
TX0000001549,Switzerland,220461.98,Offshore Transfer,2013-03-06,12:00:00,Person_155,Casinos,UK,FALSE,Illegal,10,7,Bank_405,Luxembourg
TX0000001550,India,2011248.48,Cash Withdrawal,2013-03-06,13:00:00,Person_3876,Construction,Russia,FALSE,Illegal,1,6,Bank_331,Singapore
TX0000001551,UAE,129285.62,Cash Withdrawal,2013-03-06,14:00:00,Person_5960,Real Estate,Russia,FALSE,Illegal,3,3,Bank_449,Cayman Islands
TX0000001552,China,1157081.67,Cryptocurrency,2013-03-06,15:00:00,Person_6681,Real Estate,Switzerland,FALSE,Illegal,9,3,Bank_374,Switzerland
TX0000001553,Russia,422837.75,Stocks Transfer,2013-03-06,16:00:00,Person_6189,Oil & Gas,USA,FALSE,Legal,5,4,Bank_387,Panama
TX0000001554,South Africa,710618.11,Stocks Transfer,2013-03-06,17:00:00,Person_6551,Casinos,Russia,TRUE,Illegal,9,3,Bank_155,Panama
TX0000001555,India,747534.41,Cryptocurrency,2013-03-06,18:00:00,Person_2659,Luxury Goods,Singapore,FALSE,Illegal,2,0,Bank_394,Switzerland
TX0000001556,USA,2533768.62,Property Purchase,2013-03-06,19:00:00,Person_1185,Finance,Russia,TRUE,Illegal,6,8,Bank_144,Switzerland
TX0000001557,UAE,2028673.50,Cash Withdrawal,2013-03-06,20:00:00,Person_2063,Finance,Brazil,FALSE,Illegal,6,5,Bank_185,Bahamas
TX0000001558,China,4259022.15,Property Purchase,2013-03-06,21:00:00,Person_313,Oil & Gas,UK,FALSE,Illegal,8,0,Bank_442,Singapore
TX0000001559,Russia,3354392.45,Stocks Transfer,2013-03-06,22:00:00,Person_2496,Construction,Brazil,FALSE,Legal,9,8,Bank_494,Singapore
TX0000001560,UAE,2383614.66,Property Purchase,2013-03-06,23:00:00,Person_5608,Arms Trade,Russia,FALSE,Legal,4,9,Bank_314,Panama
TX0000001561,UK,4870252.80,Property Purchase,2013-03-07,0:00:00,Person_7097,Construction,Singapore,TRUE,Illegal,4,4,Bank_495,Panama
TX0000001562,South Africa,3471705.97,Offshore Transfer,2013-03-07,1:00:00,Person_1763,Casinos,USA,FALSE,Illegal,2,6,Bank_442,Singapore
TX0000001563,Singapore,356557.54,Property Purchase,2013-03-07,2:00:00,Person_7780,Construction,Russia,FALSE,Illegal,1,6,Bank_52,Luxembourg
TX0000001564,Brazil,3974632.85,Property Purchase,2013-03-07,3:00:00,Person_2373,Luxury Goods,UAE,FALSE,Illegal,7,3,Bank_302,Switzerland
TX0000001565,China,4098252.93,Offshore Transfer,2013-03-07,4:00:00,Person_8117,Luxury Goods,USA,TRUE,Illegal,5,6,Bank_152,Bahamas
TX0000001566,USA,2229084.09,Stocks Transfer,2013-03-07,5:00:00,Person_3679,Luxury Goods,UK,FALSE,Illegal,7,8,Bank_342,Switzerland
TX0000001567,Switzerland,3442094.80,Property Purchase,2013-03-07,6:00:00,Person_1821,Construction,Russia,FALSE,Illegal,7,2,Bank_289,Switzerland
TX0000001568,Switzerland,4165094.02,Offshore Transfer,2013-03-07,7:00:00,Person_1529,Casinos,Singapore,FALSE,Legal,10,5,Bank_446,Switzerland
TX0000001569,South Africa,1845689.92,Property Purchase,2013-03-07,8:00:00,Person_400,Arms Trade,USA,TRUE,Illegal,8,7,Bank_216,Cayman Islands
TX0000001570,Russia,3946821.58,Property Purchase,2013-03-07,9:00:00,Person_3779,Construction,Singapore,FALSE,Illegal,4,9,Bank_403,Switzerland
TX0000001571,UAE,2350009.06,Offshore Transfer,2013-03-07,10:00:00,Person_6175,Luxury Goods,Singapore,FALSE,Illegal,2,9,Bank_151,Luxembourg
TX0000001572,UK,2873691.67,Cash Withdrawal,2013-03-07,11:00:00,Person_3931,Luxury Goods,Switzerland,FALSE,Illegal,5,3,Bank_18,Switzerland
TX0000001573,South Africa,1249420.86,Stocks Transfer,2013-03-07,12:00:00,Person_7152,Construction,Switzerland,TRUE,Illegal,1,4,Bank_63,Cayman Islands
TX0000001574,USA,606261.05,Cash Withdrawal,2013-03-07,13:00:00,Person_8412,Casinos,Singapore,FALSE,Legal,4,4,Bank_388,Singapore
TX0000001575,Singapore,1553766.95,Stocks Transfer,2013-03-07,14:00:00,Person_8365,Finance,USA,FALSE,Legal,3,6,Bank_309,Panama
TX0000001576,Brazil,773725.76,Stocks Transfer,2013-03-07,15:00:00,Person_5891,Oil & Gas,USA,FALSE,Illegal,7,7,Bank_212,Panama
TX0000001577,South Africa,1362069.76,Cash Withdrawal,2013-03-07,16:00:00,Person_9113,Luxury Goods,Russia,FALSE,Legal,8,1,Bank_171,Singapore
TX0000001578,UAE,3253029.17,Property Purchase,2013-03-07,17:00:00,Person_8786,Luxury Goods,USA,FALSE,Illegal,9,0,Bank_168,Switzerland
TX0000001579,India,87274.40,Stocks Transfer,2013-03-07,18:00:00,Person_3901,Casinos,Singapore,FALSE,Legal,3,8,Bank_70,Panama
TX0000001580,UAE,1138556.69,Cryptocurrency,2013-03-07,19:00:00,Person_8367,Arms Trade,USA,TRUE,Illegal,6,7,Bank_43,Luxembourg
TX0000001581,India,3050457.58,Stocks Transfer,2013-03-07,20:00:00,Person_6996,Luxury Goods,Switzerland,FALSE,Illegal,2,0,Bank_498,Luxembourg
TX0000001582,Brazil,2293021.89,Property Purchase,2013-03-07,21:00:00,Person_6323,Arms Trade,USA,FALSE,Illegal,6,2,Bank_81,Panama
TX0000001583,Singapore,854861.96,Property Purchase,2013-03-07,22:00:00,Person_3022,Real Estate,Russia,TRUE,Legal,8,4,Bank_271,Switzerland
TX0000001584,Switzerland,345729.36,Offshore Transfer,2013-03-07,23:00:00,Person_6946,Oil & Gas,India,FALSE,Legal,7,4,Bank_13,Switzerland
TX0000001585,Singapore,1693834.38,Cryptocurrency,2013-03-08,0:00:00,Person_6137,Casinos,UAE,FALSE,Legal,3,5,Bank_410,Panama
TX0000001586,Brazil,2041144.83,Property Purchase,2013-03-08,1:00:00,Person_4051,Construction,UK,FALSE,Illegal,4,9,Bank_310,Singapore
TX0000001587,USA,3073948.27,Property Purchase,2013-03-08,2:00:00,Person_4176,Oil & Gas,Switzerland,TRUE,Illegal,9,5,Bank_357,Panama
TX0000001588,China,3506065.69,Property Purchase,2013-03-08,3:00:00,Person_1952,Casinos,South Africa,FALSE,Illegal,1,8,Bank_111,Singapore
TX0000001589,China,972955.33,Cash Withdrawal,2013-03-08,4:00:00,Person_6535,Oil & Gas,UAE,FALSE,Illegal,3,7,Bank_158,Panama
TX0000001590,Singapore,4039645.91,Cash Withdrawal,2013-03-08,5:00:00,Person_8318,Luxury Goods,South Africa,FALSE,Illegal,6,6,Bank_497,Switzerland
TX0000001591,China,4167891.52,Offshore Transfer,2013-03-08,6:00:00,Person_14,Finance,USA,FALSE,Illegal,5,4,Bank_435,Singapore
TX0000001592,USA,3885734.54,Cash Withdrawal,2013-03-08,7:00:00,Person_3943,Luxury Goods,Singapore,TRUE,Illegal,9,9,Bank_9,Cayman Islands
TX0000001593,India,4717634.21,Cryptocurrency,2013-03-08,8:00:00,Person_6996,Finance,India,TRUE,Illegal,1,2,Bank_344,Bahamas
TX0000001594,UK,3844240.19,Stocks Transfer,2013-03-08,9:00:00,Person_969,Arms Trade,Switzerland,FALSE,Legal,4,9,Bank_120,Bahamas
TX0000001595,China,4047802.53,Property Purchase,2013-03-08,10:00:00,Person_7443,Casinos,Brazil,FALSE,Legal,7,2,Bank_270,Luxembourg
TX0000001596,Russia,2508598.42,Stocks Transfer,2013-03-08,11:00:00,Person_4265,Real Estate,Switzerland,FALSE,Illegal,5,5,Bank_129,Bahamas
TX0000001597,South Africa,1781271.48,Offshore Transfer,2013-03-08,12:00:00,Person_5709,Finance,UAE,FALSE,Legal,8,5,Bank_489,Luxembourg
TX0000001598,USA,4905250.29,Offshore Transfer,2013-03-08,13:00:00,Person_4475,Oil & Gas,USA,FALSE,Legal,9,3,Bank_205,Singapore
TX0000001599,UAE,59631.08,Stocks Transfer,2013-03-08,14:00:00,Person_5192,Arms Trade,China,FALSE,Illegal,5,4,Bank_296,Bahamas
TX0000001600,Brazil,2779819.15,Property Purchase,2013-03-08,15:00:00,Person_8249,Oil & Gas,South Africa,TRUE,Illegal,7,2,Bank_310,Panama
TX0000001601,USA,405165.19,Stocks Transfer,2013-03-08,16:00:00,Person_2986,Luxury Goods,UAE,FALSE,Illegal,7,3,Bank_237,Panama
TX0000001602,China,1746501.75,Cryptocurrency,2013-03-08,17:00:00,Person_6164,Real Estate,China,FALSE,Illegal,2,8,Bank_472,Bahamas
TX0000001603,Russia,602714.70,Stocks Transfer,2013-03-08,18:00:00,Person_2091,Casinos,UAE,FALSE,Illegal,8,8,Bank_356,Switzerland
TX0000001604,South Africa,4373715.25,Cryptocurrency,2013-03-08,19:00:00,Person_4287,Finance,USA,FALSE,Illegal,3,6,Bank_317,Panama
TX0000001605,Singapore,337740.30,Property Purchase,2013-03-08,20:00:00,Person_9226,Casinos,India,TRUE,Legal,10,2,Bank_397,Cayman Islands
TX0000001606,Switzerland,2421067.60,Stocks Transfer,2013-03-08,21:00:00,Person_5011,Casinos,UK,FALSE,Illegal,8,0,Bank_423,Panama
TX0000001607,Singapore,2840907.53,Cash Withdrawal,2013-03-08,22:00:00,Person_5435,Construction,UAE,FALSE,Illegal,4,6,Bank_229,Switzerland
TX0000001608,UAE,3829727.59,Stocks Transfer,2013-03-08,23:00:00,Person_9657,Casinos,South Africa,FALSE,Legal,8,0,Bank_85,Luxembourg
TX0000001609,Brazil,1828176.50,Cash Withdrawal,2013-03-09,0:00:00,Person_3505,Real Estate,Singapore,FALSE,Legal,5,1,Bank_201,Switzerland
TX0000001610,USA,3814265.85,Offshore Transfer,2013-03-09,1:00:00,Person_9740,Luxury Goods,Switzerland,FALSE,Illegal,1,8,Bank_100,Bahamas
TX0000001611,India,1310311.59,Offshore Transfer,2013-03-09,2:00:00,Person_5497,Finance,China,FALSE,Illegal,3,1,Bank_267,Panama
TX0000001612,UAE,3500149.22,Stocks Transfer,2013-03-09,3:00:00,Person_6443,Real Estate,USA,FALSE,Legal,1,4,Bank_412,Switzerland
TX0000001613,Switzerland,3142092.91,Stocks Transfer,2013-03-09,4:00:00,Person_7901,Arms Trade,India,TRUE,Illegal,7,9,Bank_368,Cayman Islands
TX0000001614,South Africa,153969.95,Offshore Transfer,2013-03-09,5:00:00,Person_130,Luxury Goods,Singapore,FALSE,Legal,1,7,Bank_450,Luxembourg
TX0000001615,UAE,3130894.23,Property Purchase,2013-03-09,6:00:00,Person_6909,Construction,USA,FALSE,Legal,10,8,Bank_144,Panama
TX0000001616,UK,600461.60,Cash Withdrawal,2013-03-09,7:00:00,Person_2306,Construction,China,FALSE,Illegal,5,0,Bank_258,Singapore
TX0000001617,South Africa,253644.28,Cash Withdrawal,2013-03-09,8:00:00,Person_4494,Construction,UK,TRUE,Legal,1,6,Bank_193,Singapore
TX0000001618,Brazil,1479595.00,Offshore Transfer,2013-03-09,9:00:00,Person_5623,Casinos,UAE,FALSE,Illegal,9,8,Bank_142,Panama
TX0000001619,USA,1522809.07,Stocks Transfer,2013-03-09,10:00:00,Person_7016,Finance,India,TRUE,Illegal,9,2,Bank_95,Switzerland
TX0000001620,India,2910392.72,Cryptocurrency,2013-03-09,11:00:00,Person_752,Oil & Gas,India,FALSE,Illegal,7,9,Bank_246,Luxembourg
TX0000001621,South Africa,892935.52,Cash Withdrawal,2013-03-09,12:00:00,Person_3697,Luxury Goods,Singapore,FALSE,Legal,7,8,Bank_461,Bahamas
TX0000001622,USA,1240883.33,Cash Withdrawal,2013-03-09,13:00:00,Person_714,Construction,UK,TRUE,Illegal,8,6,Bank_473,Panama
TX0000001623,South Africa,1477549.47,Cryptocurrency,2013-03-09,14:00:00,Person_5319,Luxury Goods,UAE,FALSE,Illegal,2,8,Bank_109,Panama
TX0000001624,UK,3335082.08,Cash Withdrawal,2013-03-09,15:00:00,Person_2264,Construction,Russia,FALSE,Legal,6,6,Bank_280,Cayman Islands
TX0000001625,China,748945.79,Cryptocurrency,2013-03-09,16:00:00,Person_5432,Casinos,Russia,FALSE,Illegal,6,0,Bank_278,Cayman Islands
TX0000001626,India,2696126.75,Stocks Transfer,2013-03-09,17:00:00,Person_6833,Finance,South Africa,TRUE,Illegal,3,5,Bank_382,Switzerland
TX0000001627,Switzerland,1656940.16,Cash Withdrawal,2013-03-09,18:00:00,Person_2231,Oil & Gas,UAE,FALSE,Illegal,1,2,Bank_284,Cayman Islands
TX0000001628,South Africa,3432081.59,Stocks Transfer,2013-03-09,19:00:00,Person_8141,Construction,Singapore,FALSE,Legal,9,0,Bank_393,Switzerland
TX0000001629,UAE,2231183.80,Offshore Transfer,2013-03-09,20:00:00,Person_8783,Casinos,USA,FALSE,Illegal,9,4,Bank_167,Cayman Islands
TX0000001630,India,3245040.16,Stocks Transfer,2013-03-09,21:00:00,Person_8508,Luxury Goods,UAE,FALSE,Illegal,1,3,Bank_201,Switzerland
TX0000001631,Switzerland,3912583.81,Cryptocurrency,2013-03-09,22:00:00,Person_1490,Casinos,Switzerland,FALSE,Illegal,6,8,Bank_416,Panama
TX0000001632,Russia,4992646.80,Property Purchase,2013-03-09,23:00:00,Person_9286,Construction,Russia,FALSE,Illegal,5,8,Bank_386,Switzerland
TX0000001633,Russia,1785286.44,Cash Withdrawal,2013-03-10,0:00:00,Person_3356,Luxury Goods,UK,TRUE,Legal,10,7,Bank_207,Panama
TX0000001634,Singapore,129742.30,Offshore Transfer,2013-03-10,1:00:00,Person_8620,Finance,UK,FALSE,Illegal,1,3,Bank_69,Panama
TX0000001635,South Africa,4742462.73,Property Purchase,2013-03-10,2:00:00,Person_4594,Finance,China,TRUE,Legal,4,0,Bank_187,Bahamas
TX0000001636,UK,636053.59,Cryptocurrency,2013-03-10,3:00:00,Person_8721,Finance,South Africa,TRUE,Illegal,7,8,Bank_495,Singapore
TX0000001637,UAE,2645900.69,Cash Withdrawal,2013-03-10,4:00:00,Person_5661,Construction,Singapore,FALSE,Illegal,8,8,Bank_349,Switzerland
TX0000001638,Russia,1824114.79,Property Purchase,2013-03-10,5:00:00,Person_8595,Casinos,China,FALSE,Illegal,2,9,Bank_122,Bahamas
TX0000001639,UAE,2518461.45,Offshore Transfer,2013-03-10,6:00:00,Person_5574,Arms Trade,Brazil,TRUE,Illegal,1,6,Bank_160,Cayman Islands
TX0000001640,Brazil,785041.18,Offshore Transfer,2013-03-10,7:00:00,Person_607,Finance,UAE,FALSE,Illegal,7,2,Bank_84,Panama
TX0000001641,USA,1668733.87,Offshore Transfer,2013-03-10,8:00:00,Person_7304,Real Estate,Brazil,TRUE,Illegal,7,2,Bank_178,Luxembourg
TX0000001642,Switzerland,2557644.85,Stocks Transfer,2013-03-10,9:00:00,Person_5908,Arms Trade,Brazil,TRUE,Legal,1,5,Bank_115,Cayman Islands
TX0000001643,Russia,3553218.15,Cryptocurrency,2013-03-10,10:00:00,Person_907,Casinos,Brazil,FALSE,Illegal,5,4,Bank_428,Cayman Islands
TX0000001644,UAE,4205636.79,Offshore Transfer,2013-03-10,11:00:00,Person_6027,Finance,China,FALSE,Legal,1,9,Bank_52,Panama
TX0000001645,Singapore,1727443.81,Offshore Transfer,2013-03-10,12:00:00,Person_2037,Casinos,Russia,FALSE,Legal,6,0,Bank_327,Switzerland
TX0000001646,UK,572267.89,Cryptocurrency,2013-03-10,13:00:00,Person_8428,Finance,Switzerland,FALSE,Legal,9,7,Bank_483,Luxembourg
TX0000001647,Russia,2052773.16,Stocks Transfer,2013-03-10,14:00:00,Person_9220,Real Estate,Singapore,FALSE,Legal,5,7,Bank_274,Panama
